phase,layer,kind,tensor,type,cols,rows,batch,calls,ms
decode,11,q_proj,blk.11.attn_q.weight,Q4_0,4096,4096,1,16,9.842588
decode,11,k_proj,blk.11.attn_k.weight,Q4_0,4096,4096,1,16,10.435457
decode,11,v_proj,blk.11.attn_v.weight,Q4_0,4096,4096,1,16,10.487385
decode,11,o_proj,blk.11.attn_output.weight,Q4_0,4096,4096,1,16,9.990029
decode,11,ffn_gate,blk.11.ffn_gate.weight,Q4_0,4096,11008,1,16,26.689968
decode,11,ffn_up,blk.11.ffn_up.weight,Q4_0,4096,11008,1,16,26.379148
decode,11,ffn_down,blk.11.ffn_down.weight,Q4_0,11008,4096,1,16,27.556843
decode,12,q_proj,blk.12.attn_q.weight,Q4_0,4096,4096,1,16,9.774918
decode,12,k_proj,blk.12.attn_k.weight,Q4_0,4096,4096,1,16,9.789368
decode,12,v_proj,blk.12.attn_v.weight,Q4_0,4096,4096,1,16,9.802902
decode,12,o_proj,blk.12.attn_output.weight,Q4_0,4096,4096,1,16,10.039587
decode,12,ffn_gate,blk.12.ffn_gate.weight,Q4_0,4096,11008,1,16,26.291182
decode,12,ffn_up,blk.12.ffn_up.weight,Q4_0,4096,11008,1,16,29.148241
decode,12,ffn_down,blk.12.ffn_down.weight,Q4_0,11008,4096,1,16,29.785853
decode,13,q_proj,blk.13.attn_q.weight,Q4_0,4096,4096,1,16,9.793608
decode,13,k_proj,blk.13.attn_k.weight,Q4_0,4096,4096,1,16,9.741470
decode,13,v_proj,blk.13.attn_v.weight,Q4_0,4096,4096,1,16,12.656443
decode,13,o_proj,blk.13.attn_output.weight,Q4_0,4096,4096,1,16,12.086613
decode,13,ffn_gate,blk.13.ffn_gate.weight,Q4_0,4096,11008,1,16,26.281295
decode,13,ffn_up,blk.13.ffn_up.weight,Q4_0,4096,11008,1,16,27.038471
decode,13,ffn_down,blk.13.ffn_down.weight,Q4_0,11008,4096,1,16,28.136080
decode,14,q_proj,blk.14.attn_q.weight,Q4_0,4096,4096,1,16,9.744583
decode,14,k_proj,blk.14.attn_k.weight,Q4_0,4096,4096,1,16,9.820235
decode,14,v_proj,blk.14.attn_v.weight,Q4_0,4096,4096,1,16,9.743814
decode,14,o_proj,blk.14.attn_output.weight,Q4_0,4096,4096,1,16,10.266692
decode,14,ffn_gate,blk.14.ffn_gate.weight,Q4_0,4096,11008,1,16,26.238356
decode,14,ffn_up,blk.14.ffn_up.weight,Q4_0,4096,11008,1,16,26.238175
decode,14,ffn_down,blk.14.ffn_down.weight,Q4_0,11008,4096,1,16,33.413325
decode,15,q_proj,blk.15.attn_q.weight,Q4_0,4096,4096,1,16,9.736091
decode,15,k_proj,blk.15.attn_k.weight,Q4_0,4096,4096,1,16,9.716121
decode,15,v_proj,blk.15.attn_v.weight,Q4_0,4096,4096,1,16,9.780548
decode,15,o_proj,blk.15.attn_output.weight,Q4_0,4096,4096,1,16,9.952216
decode,15,ffn_gate,blk.15.ffn_gate.weight,Q4_0,4096,11008,1,16,26.379117
decode,15,ffn_up,blk.15.ffn_up.weight,Q4_0,4096,11008,1,16,30.231800
decode,15,ffn_down,blk.15.ffn_down.weight,Q4_0,11008,4096,1,16,30.923337
decode,16,q_proj,blk.16.attn_q.weight,Q4_0,4096,4096,1,16,13.051277
decode,16,k_proj,blk.16.attn_k.weight,Q4_0,4096,4096,1,16,10.819621
decode,16,v_proj,blk.16.attn_v.weight,Q4_0,4096,4096,1,16,9.694529
decode,16,o_proj,blk.16.attn_output.weight,Q4_0,4096,4096,1,16,9.888490
decode,16,ffn_gate,blk.16.ffn_gate.weight,Q4_0,4096,11008,1,16,29.164005
decode,16,ffn_up,blk.16.ffn_up.weight,Q4_0,4096,11008,1,16,26.224662
decode,16,ffn_down,blk.16.ffn_down.weight,Q4_0,11008,4096,1,16,31.542311
decode,17,q_proj,blk.17.attn_q.weight,Q4_0,4096,4096,1,16,9.871185
decode,17,k_proj,blk.17.attn_k.weight,Q4_0,4096,4096,1,16,9.722210
decode,17,v_proj,blk.17.attn_v.weight,Q4_0,4096,4096,1,16,9.714766
decode,17,o_proj,blk.17.attn_output.weight,Q4_0,4096,4096,1,16,9.933797
decode,17,ffn_gate,blk.17.ffn_gate.weight,Q4_0,4096,11008,1,16,26.507717
decode,17,ffn_up,blk.17.ffn_up.weight,Q4_0,4096,11008,1,16,26.178535
decode,17,ffn_down,blk.17.ffn_down.weight,Q4_0,11008,4096,1,16,27.921359
decode,18,q_proj,blk.18.attn_q.weight,Q4_0,4096,4096,1,16,9.770062
decode,18,k_proj,blk.18.attn_k.weight,Q4_0,4096,4096,1,16,10.065345
decode,18,v_proj,blk.18.attn_v.weight,Q4_0,4096,4096,1,16,9.769660
decode,18,o_proj,blk.18.attn_output.weight,Q4_0,4096,4096,1,16,10.916665
decode,18,ffn_gate,blk.18.ffn_gate.weight,Q4_0,4096,11008,1,16,29.975147
decode,18,ffn_up,blk.18.ffn_up.weight,Q4_0,4096,11008,1,16,26.476869
decode,18,ffn_down,blk.18.ffn_down.weight,Q4_0,11008,4096,1,16,27.478837
decode,19,q_proj,blk.19.attn_q.weight,Q4_0,4096,4096,1,16,10.426162
decode,19,k_proj,blk.19.attn_k.weight,Q4_0,4096,4096,1,16,9.755237
decode,19,v_proj,blk.19.attn_v.weight,Q4_0,4096,4096,1,16,9.719541
decode,19,o_proj,blk.19.attn_output.weight,Q4_0,4096,4096,1,16,9.925445
decode,19,ffn_gate,blk.19.ffn_gate.weight,Q4_0,4096,11008,1,16,27.983923
decode,19,ffn_up,blk.19.ffn_up.weight,Q4_0,4096,11008,1,16,26.093899
decode,19,ffn_down,blk.19.ffn_down.weight,Q4_0,11008,4096,1,16,27.905504
decode,20,q_proj,blk.20.attn_q.weight,Q4_0,4096,4096,1,16,9.727257
decode,20,k_proj,blk.20.attn_k.weight,Q4_0,4096,4096,1,16,9.730363
decode,20,v_proj,blk.20.attn_v.weight,Q4_0,4096,4096,1,16,9.742443
decode,20,o_proj,blk.20.attn_output.weight,Q4_0,4096,4096,1,16,9.964900
decode,20,ffn_gate,blk.20.ffn_gate.weight,Q4_0,4096,11008,1,16,26.677452
decode,20,ffn_up,blk.20.ffn_up.weight,Q4_0,4096,11008,1,16,29.581107
decode,20,ffn_down,blk.20.ffn_down.weight,Q4_0,11008,4096,1,16,31.859856
decode,21,q_proj,blk.21.attn_q.weight,Q4_0,4096,4096,1,16,15.232316
decode,21,k_proj,blk.21.attn_k.weight,Q4_0,4096,4096,1,16,9.733498
decode,21,v_proj,blk.21.attn_v.weight,Q4_0,4096,4096,1,16,11.067781
decode,21,o_proj,blk.21.attn_output.weight,Q4_0,4096,4096,1,16,13.644803
decode,21,ffn_gate,blk.21.ffn_gate.weight,Q4_0,4096,11008,1,16,27.424436
decode,21,ffn_up,blk.21.ffn_up.weight,Q4_0,4096,11008,1,16,26.881194
decode,21,ffn_down,blk.21.ffn_down.weight,Q4_0,11008,4096,1,16,27.522523
decode,22,q_proj,blk.22.attn_q.weight,Q4_0,4096,4096,1,16,9.774799
decode,22,k_proj,blk.22.attn_k.weight,Q4_0,4096,4096,1,16,9.773129
decode,22,v_proj,blk.22.attn_v.weight,Q4_0,4096,4096,1,16,9.761920
decode,22,o_proj,blk.22.attn_output.weight,Q4_0,4096,4096,1,16,14.620380
decode,22,ffn_gate,blk.22.ffn_gate.weight,Q4_0,4096,11008,1,16,26.221919
decode,22,ffn_up,blk.22.ffn_up.weight,Q4_0,4096,11008,1,16,27.683642
decode,22,ffn_down,blk.22.ffn_down.weight,Q4_0,11008,4096,1,16,28.092914
decode,23,q_proj,blk.23.attn_q.weight,Q4_0,4096,4096,1,16,9.783622
decode,23,k_proj,blk.23.attn_k.weight,Q4_0,4096,4096,1,16,9.820109
decode,23,v_proj,blk.23.attn_v.weight,Q4_0,4096,4096,1,16,9.798621
decode,23,o_proj,blk.23.attn_output.weight,Q4_0,4096,4096,1,16,10.012917
decode,23,ffn_gate,blk.23.ffn_gate.weight,Q4_0,4096,11008,1,16,26.192092
decode,23,ffn_up,blk.23.ffn_up.weight,Q4_0,4096,11008,1,16,26.249861
decode,23,ffn_down,blk.23.ffn_down.weight,Q4_0,11008,4096,1,16,27.962640
decode,24,q_proj,blk.24.attn_q.weight,Q4_0,4096,4096,1,16,9.832145
decode,24,k_proj,blk.24.attn_k.weight,Q4_0,4096,4096,1,16,12.105872
decode,24,v_proj,blk.24.attn_v.weight,Q4_0,4096,4096,1,16,11.484824
decode,24,o_proj,blk.24.attn_output.weight,Q4_0,4096,4096,1,16,10.050750
decode,24,ffn_gate,blk.24.ffn_gate.weight,Q4_0,4096,11008,1,16,27.458373
decode,24,ffn_up,blk.24.ffn_up.weight,Q4_0,4096,11008,1,16,26.354085
decode,24,ffn_down,blk.24.ffn_down.weight,Q4_0,11008,4096,1,16,27.804225
decode,25,q_proj,blk.25.attn_q.weight,Q4_0,4096,4096,1,16,9.724654
decode,25,k_proj,blk.25.attn_k.weight,Q4_0,4096,4096,1,16,9.861868
decode,25,v_proj,blk.25.attn_v.weight,Q4_0,4096,4096,1,16,9.779118
decode,25,o_proj,blk.25.attn_output.weight,Q4_0,4096,4096,1,16,10.000185
decode,25,ffn_gate,blk.25.ffn_gate.weight,Q4_0,4096,11008,1,16,26.810657
decode,25,ffn_up,blk.25.ffn_up.weight,Q4_0,4096,11008,1,16,26.325114
decode,25,ffn_down,blk.25.ffn_down.weight,Q4_0,11008,4096,1,16,27.706095
decode,26,q_proj,blk.26.attn_q.weight,Q4_0,4096,4096,1,16,9.841737
decode,26,k_proj,blk.26.attn_k.weight,Q4_0,4096,4096,1,16,9.802058
decode,26,v_proj,blk.26.attn_v.weight,Q4_0,4096,4096,1,16,9.844240
decode,26,o_proj,blk.26.attn_output.weight,Q4_0,4096,4096,1,16,10.137059
decode,26,ffn_gate,blk.26.ffn_gate.weight,Q4_0,4096,11008,1,16,30.813698
decode,26,ffn_up,blk.26.ffn_up.weight,Q4_0,4096,11008,1,16,27.636453
decode,26,ffn_down,blk.26.ffn_down.weight,Q4_0,11008,4096,1,16,27.683299
decode,27,q_proj,blk.27.attn_q.weight,Q4_0,4096,4096,1,16,9.830383
decode,27,k_proj,blk.27.attn_k.weight,Q4_0,4096,4096,1,16,9.830484
decode,27,v_proj,blk.27.attn_v.weight,Q4_0,4096,4096,1,16,9.792824
decode,27,o_proj,blk.27.attn_output.weight,Q4_0,4096,4096,1,16,9.990587
decode,27,ffn_gate,blk.27.ffn_gate.weight,Q4_0,4096,11008,1,16,26.385813
decode,27,ffn_up,blk.27.ffn_up.weight,Q4_0,4096,11008,1,16,26.913374
decode,27,ffn_down,blk.27.ffn_down.weight,Q4_0,11008,4096,1,16,27.593908
decode,28,q_proj,blk.28.attn_q.weight,Q4_0,4096,4096,1,16,9.813745
decode,28,k_proj,blk.28.attn_k.weight,Q4_0,4096,4096,1,16,9.847179
decode,28,v_proj,blk.28.attn_v.weight,Q4_0,4096,4096,1,16,9.828491
decode,28,o_proj,blk.28.attn_output.weight,Q4_0,4096,4096,1,16,10.059012
decode,28,ffn_gate,blk.28.ffn_gate.weight,Q4_0,4096,11008,1,16,26.986662
decode,28,ffn_up,blk.28.ffn_up.weight,Q4_0,4096,11008,1,16,26.373234
decode,28,ffn_down,blk.28.ffn_down.weight,Q4_0,11008,4096,1,16,27.933095
decode,29,q_proj,blk.29.attn_q.weight,Q4_0,4096,4096,1,16,18.664874
decode,29,k_proj,blk.29.attn_k.weight,Q4_0,4096,4096,1,16,10.562986
decode,29,v_proj,blk.29.attn_v.weight,Q4_0,4096,4096,1,16,10.915203
decode,29,o_proj,blk.29.attn_output.weight,Q4_0,4096,4096,1,16,10.055175
decode,29,ffn_gate,blk.29.ffn_gate.weight,Q4_0,4096,11008,1,16,30.763936
decode,29,ffn_up,blk.29.ffn_up.weight,Q4_0,4096,11008,1,16,27.530844
decode,29,ffn_down,blk.29.ffn_down.weight,Q4_0,11008,4096,1,16,27.901860
decode,30,q_proj,blk.30.attn_q.weight,Q4_0,4096,4096,1,16,9.794555
decode,30,k_proj,blk.30.attn_k.weight,Q4_0,4096,4096,1,16,10.501166
decode,30,v_proj,blk.30.attn_v.weight,Q4_0,4096,4096,1,16,10.510429
decode,30,o_proj,blk.30.attn_output.weight,Q4_0,4096,4096,1,16,17.690850
decode,30,ffn_gate,blk.30.ffn_gate.weight,Q4_0,4096,11008,1,16,29.740530
decode,30,ffn_up,blk.30.ffn_up.weight,Q4_0,4096,11008,1,16,29.484456
decode,30,ffn_down,blk.30.ffn_down.weight,Q4_0,11008,4096,1,16,30.253455
decode,31,q_proj,blk.31.attn_q.weight,Q4_0,4096,4096,1,16,9.802260
decode,31,k_proj,blk.31.attn_k.weight,Q4_0,4096,4096,1,16,9.858584
decode,31,v_proj,blk.31.attn_v.weight,Q4_0,4096,4096,1,16,11.087101
decode,31,o_proj,blk.31.attn_output.weight,Q4_0,4096,4096,1,16,10.024354
decode,31,ffn_gate,blk.31.ffn_gate.weight,Q4_0,4096,11008,1,16,26.329728
decode,31,ffn_up,blk.31.ffn_up.weight,Q4_0,4096,11008,1,16,26.318325
decode,31,ffn_down,blk.31.ffn_down.weight,Q4_0,11008,4096,1,16,27.908170
decode,-1,output,output.weight,Q6_K,4096,32000,1,16,1539.869340
